"","species","UCI","StationID","b.linear","SE.b.linear","pval.lin","AIC.linear","nobs.linear","r2.lin","min.year","max.year","b.poly","SE.b.poly","pval.b.poly","c.poly","SE.c.poly","pval.c.poly","AIC.poly","nobs.poly","r2.poly","pval.poly","vote","MOSout","UDI","organism.group","measure","Phylum","Class","Order","Family","Genus","origin","enter","DOI","lat","long"
"49","Biddulphia alternans","BOOMKDP Biddulphia alternans","BOOMKDP",-0.0735349325828432,0.142205938465647,0.617552251393819,43.8040160794258,11,-0.0790519770882454,2007,2017,-0.77124087942485,1.35157686374163,0.583922790588748,-2.32512870541252,1.35157686374163,0.123687769714246,42.3416397648578,11,0.113873525510329,0.252547338510061,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"50","Biddulphia alternans","HUIBGOT Biddulphia alternans","HUIBGOT",-0.217518563643898,0.0801850525459652,0.0153666304704739,77.098221648056,18,0.272222263949638,2000,2018,-5.01709290145234,1.68449508065902,0.00937610247352203,3.48801707287219,1.68449508065902,0.0560595026791713,74.5727702592008,18,0.396274122904185,0.00888415170702925,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Biddulphiales","Biddulphiaceae","Biddulphia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"51","Brockmanniella brockmannii","Nney_W_2 Brockmanniella brockmannii","Nney_W_2",-0.0724061477156028,0.0448206662540868,0.123602087542403,66.4426340036262,20,0.0781049893755996,1999,2018,-1.86718033434484,1.00308702849778,0.080065228948785,-2.63463806683778,1.00308702849778,0.0176814381350843,61.6304536745858,20,0.305646815026484,0.0174921782823665,"negative accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Brockmanniella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"52","Brockmanniella brockmannii","Bork_W_1 Brockmanniella brockmannii","Bork_W_1",-0.179807811469307,0.0966830739088087,0.0958492405680582,36.3557260754264,11,0.197349739628277,2007,2018,-1.97714277906644,0.84491453204958,0.0474119418774529,-2.11207530454655,0.84491453204958,0.0369564173887275,32.0062210388316,11,0.493018566364499,0.0270600234486754,"negative accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Brockmanniella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"53","Brockmanniella brockmannii","WeMu_W_1 Brockmanniella brockmannii","WeMu_W_1",-0.131267162712449,0.118920430171026,0.301762065327029,33.6893048134694,10,0.0236945289707636,2007,2016,-1.19229321500324,1.13584895752969,0.328742302969051,-0.550177580160636,1.13584895752969,0.642906864995442,35.3596282554653,10,-0.0795928484687414,0.542505759876694,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Brockmanniella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"54","Brockmanniella brockmannii","JaBu_W_1 Brockmanniella brockmannii","JaBu_W_1",-0.0492584641388393,0.0536874094289868,0.371008806240813,73.6630011784345,20,-0.00839540436128816,1999,2018,-1.27025727016064,1.0590753879908,0.246822230795716,-3.92857398044106,1.0590753879908,0.00174177228352808,63.8030128178301,20,0.409910256029993,0.00438746624855213,"negative accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Cymatosirales","Cymatosiraceae","Brockmanniella","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"55","Cerataulina pelagica","MARSDND Cerataulina pelagica","MARSDND",-0.00642184704596065,0.0499684140649697,0.899446260582837,57.6784205955968,17,-0.0654934227863337,2000,2018,-0.151360824907823,1.13956730859502,0.89622352383071,1.62032397050462,1.13956730859502,0.176956674045608,57.3853115242446,17,0.00245487961061086,0.385997250442744,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"56","Cerataulina pelagica","TERSLG10 Cerataulina pelagica","TERSLG10",0.0577330595004391,0.0671859400161938,0.402864870342811,71.670132864213,18,-0.0156286655953333,2000,2018,1.36682332518758,1.53855762706472,0.388360684257297,2.23018268951298,1.53855762706472,0.167775191099365,71.3104325555056,18,0.0497670792727334,0.266712319208739,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"57","Cerataulina pelagica","DOOVBWT Cerataulina pelagica","DOOVBWT",-0.0411128905080158,0.156857381540468,0.799864147579232,43.7434973039612,10,-0.115421551997527,2007,2018,-0.468037350714164,1.59705077512819,0.777970854360241,2.76688920252663,1.59705077512819,0.126787495646443,42.1751944806352,10,0.10780136187038,0.278361906924625,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"58","Cerataulina pelagica","BOOMKDP Cerataulina pelagica","BOOMKDP",-0.019903186318904,0.102686527797438,0.850617173718457,38.9895341665834,11,-0.106492363929201,2007,2018,-0.232264145242255,1.27082900437677,0.859528486236519,0.0608271992019885,1.27082900437677,0.962997824152444,40.9863845192854,11,-0.244447533782693,0.98235014465686,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"59","Cerataulina pelagica","HUIBGOT Cerataulina pelagica","HUIBGOT",-0.0368262210907233,0.0626802783830634,0.566916785568577,55.1018487071633,15,-0.0490674748867559,2000,2017,-0.784666447708599,1.36045245190874,0.574755975408296,0.988892919882494,1.36045245190874,0.481236392016093,56.4555226158525,15,-0.0885602504648058,0.659833091882096,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Hemiaulales","Hemiaulaceae","Cerataulina","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"60","Chaetoceros danicus","HUIBGOT Chaetoceros danicus","HUIBGOT",-0.0225162904222868,0.0277043363180882,0.429081248604789,36.0415568894832,17,-0.0216762296131365,2000,2018,-0.506550305788917,0.641406344208216,0.442845389022354,0.25938329061067,0.641406344208216,0.692030712423924,37.8441264636189,17,-0.0820138252564202,0.681845597454973,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"61","Chaetoceros danicus","WeMu_W_1 Chaetoceros danicus","WeMu_W_1",-0.103889773674089,0.0723455533472643,0.188921677124695,29.0448739225044,10,0.105559652730017,2007,2018,-1.22967931546191,0.905375362262509,0.216548407045818,0.358050076028477,0.905375362262509,0.704270425570288,30.8239080978569,10,0.000122248975387484,0.414771133444052,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"62","Chaetoceros danicus","JaBu_W_1 Chaetoceros danicus","JaBu_W_1",-0.116150667356918,0.0443819023455464,0.0202913738795265,48.4307837783112,16,0.280543441617528,2000,2018,-2.54936824014356,0.944116701428541,0.0181846669526424,1.3028308934378,0.944116701428541,0.190874617479971,48.243627351446,16,0.324193466205369,0.0308947095722845,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"63","Chaetoceros danicus","Bork_W_1 Chaetoceros danicus","Bork_W_1",0.044443294398507,0.0759915066602849,0.573019421521557,32.7131692132221,11,-0.0704295186470068,2007,2018,0.526883558006218,0.955023643304037,0.596225747276069,0.088998562808462,0.955023643304037,0.928044257446023,34.7012346969272,11,-0.202927376913668,0.857664794829742,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"64","Chaetoceros danicus","Nney_W_2 Chaetoceros danicus","Nney_W_2",-0.0828576093789329,0.0378350569655832,0.042759511896038,56.2516053536782,19,0.174159073696262,1999,2018,-2.10217480585746,0.981117768983521,0.0478658222741987,0.512651203536759,0.981117768983521,0.608469774487043,57.9301238659527,19,0.137265742158798,0.119617898634166,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"65","Chaetoceros debilis","Nney_W_2 Chaetoceros debilis","Nney_W_2",-0.0488222220754632,0.0450336252716675,0.295426504935154,50.1704551559576,17,0.010839584857376,2001,2018,-1.02382970890008,0.957706817223383,0.303136928004154,-0.732796193598167,0.957706817223383,0.456883622658883,51.4739960223214,17,-0.0172734154100933,0.442710922748443,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"66","Chaetoceros debilis","MARSDND Chaetoceros debilis","MARSDND",0.0430151016245929,0.0413246600683983,0.31440674415532,49.4942949247912,17,0.00519079363583941,2000,2018,0.963655747448815,0.950291739389793,0.327758386757009,0.461966668717478,0.950291739389793,0.634395010659809,51.2097254706124,17,-0.048173556171256,0.545869417557547,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"67","Chaetoceros debilis","TERSLG10 Chaetoceros debilis","TERSLG10",-0.00646997763576097,0.0474859904097311,0.893435253577029,51.3904007600722,17,-0.0653481826532765,2000,2017,-0.133372775030058,1.01316977918803,0.897142827935204,-0.0440316704619406,1.01316977918803,0.965949158932832,53.3881074780742,17,-0.141290512147779,0.990443757926295,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"68","Chaetoceros debilis","HUIBGOT Chaetoceros debilis","HUIBGOT",0.0514378808168499,0.0583079749328176,0.391599828987607,59.1075851379806,17,-0.0140551830356104,2000,2018,1.08357617386384,1.26614565262477,0.406513811328147,-0.432497456358164,1.26614565262477,0.737735528225205,60.9664883468746,17,-0.077507372363758,0.662213642129602,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"69","Chaetoceros debilis","WeMu_W_1 Chaetoceros debilis","WeMu_W_1",-0.127072456540384,0.109109553020882,0.277719731776506,37.2628431260772,10,0.0380882077146143,2007,2018,-1.50407846553636,1.29679659198454,0.284139923793014,1.25348953583037,1.29679659198454,0.365942017253273,38.0099624930372,10,0.0301260798998193,0.372818832075951,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"70","Chaetoceros densus","HUIBGOT Chaetoceros densus","HUIBGOT",0.0750927114080035,0.0441844362187988,0.109856603734222,51.7693432985817,17,0.105565484817083,2000,2018,1.68228180817461,0.942929122342491,0.0960880193785521,1.4998303813357,0.94292912234249,0.134019105419624,50.9452764074761,17,0.188355057474909,0.0911211052956121,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"71","Chaetoceros densus","TERSLG10 Chaetoceros densus","TERSLG10",0.0862693531572654,0.0488849098927494,0.101072262301123,47.5117614447248,15,0.131207603701535,2000,2018,1.83004933878237,1.03829860763184,0.10340312759353,1.02136102614446,1.03829860763184,0.344687570290041,48.3485053059911,15,0.129039613263551,0.173105026479576,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"72","Chaetoceros densus","MARSDND Chaetoceros densus","MARSDND",0.00264007085446111,0.0421983076491337,0.950940219131397,51.5608061458484,17,-0.0663883973962649,2000,2018,0.0615498654067395,1.01624259406593,0.952560873262684,0.243789104708285,1.01624259406593,0.813890320062553,53.4910690910677,17,-0.137881615183879,0.969920045521994,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"73","Chaetoceros densus","Nney_W_2 Chaetoceros densus","Nney_W_2",-0.0628209404961588,0.0227676875734883,0.0139668799134573,34.9821097298951,18,0.280065714831622,1999,2018,-1.58400703463331,0.591110119540956,0.0171415565264014,-0.178600071228025,0.591110119540956,0.766691675777697,36.8728929207913,18,0.236715480274914,0.0515781714226623,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"74","Chaetoceros didymus","MARSDND Chaetoceros didymus","MARSDND",0.114128941558592,0.0499143410501203,0.0396390820981206,45.3353108242172,15,0.231953541321909,2001,2018,2.20518065302576,0.9978035710734,0.0472774642745732,-0.380068682496515,0.9978035710734,0.709931161647293,47.1550373879914,15,0.177889591472178,0.122433465543038,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"75","Chaetoceros socialis","Bork_W_1 Chaetoceros socialis","Bork_W_1",-0.206210476250935,0.172959010531984,0.2636493643429,49.9179224805841,11,0.0404416779619949,2007,2018,-2.34787053412829,1.71871955043325,0.209083742302292,3.35715064004058,1.71871955043325,0.0865516114924966,47.6284071438124,11,0.269082793062836,0.116904893845602,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"76","Chaetoceros socialis","JaBu_W_1 Chaetoceros socialis","JaBu_W_1",-0.170511168345159,0.0574077061246555,0.00953413771814383,60.5347125942025,17,0.328350923718957,2000,2018,-3.80466301670462,1.24658596655685,0.00861440339610695,-1.69025980996299,1.24658596655685,0.19659600902656,60.4371498739213,17,0.363908242757669,0.0165460657582328,"negative accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"77","Chaetoceros socialis","Nney_W_2 Chaetoceros socialis","Nney_W_2",-0.0761434186259001,0.0588860532316876,0.212339538261174,77.3600316841066,20,0.0341609035790786,1999,2018,-1.9635555589353,1.4977031471289,0.207276827198977,-1.83679883952189,1.4977031471289,0.236760805861694,77.6644707111092,20,0.0604720026489182,0.228635096586071,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"78","Chaetoceros socialis","WeMu_W_1 Chaetoceros socialis","WeMu_W_1",-0.201283886356336,0.117830198912204,0.125968635038421,37.7399405578738,10,0.175683097095742,2007,2018,-2.25940602067127,1.23010019770587,0.108860077698058,1.84472272906335,1.23010019770587,0.177386281714542,36.9539337770262,10,0.286996904858829,0.127003096559378,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"79","Chaetoceros sp.","ROTTMPT3 Chaetoceros sp.","ROTTMPT3",-0.024631091238324,0.0443533402516547,0.585897879963585,59.9819122709547,19,-0.0399574656789572,2000,2018,-0.588059243347697,1.04608086418992,0.581801373888695,1.24651004754981,1.04608086418992,0.250794210840444,60.366434865843,19,-0.0148890631821903,0.438660369133019,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"80","Chaetoceros sp.","JaBu_W_1 Chaetoceros sp.","JaBu_W_1",-0.189951702468944,0.057345606168665,0.00440274496741749,66.5999830781596,18,0.36971691223186,1999,2018,-4.57661418536983,1.42164734743545,0.00573353256474456,0.477014209540298,1.42164734743545,0.741867577099939,68.4653860825346,18,0.332706503151325,0.0188232333326462,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"81","Chaetoceros sp.","Nney_W_2 Chaetoceros sp.","Nney_W_2",-0.0658925756584842,0.0303956181537917,0.0438227088503941,50.9077990026675,20,0.162976900251841,1999,2018,-1.69921098319029,0.790771134800607,0.0463484653617146,0.654662995402357,0.790771134800607,0.419209775499826,52.117295153606,20,0.148086590381781,0.0994882027854778,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"82","Chaetoceros sp.","DOOVBWT Chaetoceros sp.","DOOVBWT",0.148879686560596,0.0419701706665346,0.00529222262722697,21.32169443247,12,0.512911204558052,2007,2018,1.78034211124283,0.526422218791148,0.00810166739577978,0.157654688892723,0.526422218791147,0.771372233563993,23.2026993456015,12,0.464130481187715,0.0244675200974385,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
